key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,pairs,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,0.947645,0.010952903,-0.277656079,1,0,0,10.01053,cont1,0,0,0,2,1,images/potato-a.jpeg,chip,potato,a,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,15,1,images/apart-a.jpeg,separate,apart,a,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,19,1,images/blow-sf.jpeg,wind,blow,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,14,1,images/trail-sf.jpeg,path,trail,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,9,1,images/destory-sf.jpeg,kill,destroy,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,11,1,images/contact-sf.jpeg,lens,contact,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,5,1,images/yard-a.jpeg,fence,yard,a,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,3,1,images/swim-sf.jpeg,dive,swim,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,0,1,images/crash-sf.jpeg,accident,crash,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,17,1,images/patience-sf.jpeg,virtue,patience,sf,5e3608c366f7ac5b867449f6,2020-12-21_16h48.49.063,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe117f7bf7c82b5748ca143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
