key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
,,,,,,,,,0,16,16,4,1,images/boss-a.jpeg,EMPLOYEE,BOSS,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,19,1,images/blow-a.jpeg,WIND,BLOW,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,16,1,images/wheel-sf.jpeg,TIRE,WHEEL,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,7,1,images/sheep-sf.jpeg,HERD,SHEEP,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,blow-a.jpeg,wind,blow,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,99.54034729,15.072275,99.84678243,4.121355,0.025536261,-0.386618999,1,0,0,11.113485,polygon,blow,0.090909091,-0.009703779,1,0,0,1.37056,polygon_2,0,wind,0,0,0,19,1,,,,,,,
,,,,,,,,,,,,,,wheel-sf.jpeg,tire,wheel,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.105209397,-0.020939734,1,0,0,1.8606,polygon_2,0,tire,0,1,1,16,1,,,,,,,
,,,,,,,,,,,,,,swim-a.jpeg,dive,swim,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,water,-0.077630235,-0.007660878,1,0,0,2.09145,polygon_2,0,dive,0,2,2,3,1,,,,,,,
,,,,,,,,,,,,,,sharp-sf.jpeg,knife,sharp,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,sharp,-0.122574055,0.004596527,1,0,0,1.03455,polygon_2,0,knife,0,3,3,10,1,,,,,,,
,,,,,,,,,,,,,,potato-sf.jpeg,chip,potato,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,potato,-0.105209397,-0.020939734,1,0,0,1.06002,polygon_2,0,chip,0,4,4,2,1,,,,,,,
,,,,,,,,,,,,,,article-a.jpeg,magazine,article,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,article,-0.167517875,-0.001532176,1,0,0,1.256645,polygon_2,0,magazine,0,5,5,12,1,,,,,,,
,,,,,,,,,,,,,,protect-sf.jpeg,guard,protect,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,protect,-0.143003064,-0.008682329,1,0,0,0.86482,polygon_2,0,guard,0,6,6,6,1,,,,,,,
,,,,,,,,,,,,,,deaf-sf.jpeg,blind,deaf,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.138917263,-0.006639428,1,0,0,0.864935,polygon_2,0,blind,0,7,7,1,1,,,,,,,
,,,,,,,,,,,,,,contact-a.jpeg,lens,contact,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,contact,-0.101123596,-0.025025536,1,0,0,0.880525,polygon_2,0,lens,0,8,8,11,1,,,,,,,
,,,,,,,,,,,,,,trail-a.jpeg,path,trail,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,trail,-0.131767109,-0.029111338,1,0,0,0.91357,polygon_2,0,path,0,9,9,14,1,,,,,,,
,,,,,,,,,,,,,,crash-a.jpeg,accident,crash,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.013278856,-0.328396323,1,0,0,8.323915,polygon_2,0,accident,0,10,10,0,1,,,,,,,
,,,,,,,,,,,,,,candle-sf.jpeg,wax,candle,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.013278856,-0.328396323,1,0,0,0.135385,polygon_2,0,wax,0,11,11,18,1,,,,,,,
,,,,,,,,,,,,,,yard-sf.jpeg,fence,yard,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,yard,-0.026557712,0.002553626,1,0,0,5.39856,polygon_2,0,fence,0,12,12,5,1,,,,,,,
,,,,,,,,,,,,,,happiness-sf.jpeg,joy,happiness,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,happiness,-0.048008172,0.01072523,1,0,0,1.561145,polygon_2,0,joy,0,13,13,8,1,,,,,,,
,,,,,,,,,,,,,,boss-a.jpeg,employee,boss,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,work,-0.120531154,0.012768131,1,0,0,1.5156,polygon_2,0,employee,0,14,14,4,1,,,,,,,
,,,,,,,,,,,,,,apart-sf.jpeg,separate,apart,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.008171604,-0.320224719,1,0,0,1.427825,polygon_2,0,separate,0,15,15,15,1,,,,,,,
,,,,,,,,,,,,,,sheep-sf.jpeg,herd,sheep,sf,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,sheep,-0.035750766,-0.004596527,1,0,0,0.963785,polygon_2,0,herd,0,16,16,7,1,,,,,,,
,,,,,,,,,,,,,,patience-a.jpeg,virtue,patience,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.014300306,-0.313074566,1,0,0,1.811565,polygon_2,0,virtue,0,17,17,17,1,,,,,,,
,,,,,,,,,,,,,,destory-a.jpeg,kill,destroy,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,destroy,-0.033707865,-0.006639428,1,0,0,0.930325,polygon_2,0,kill,0,18,18,9,1,,,,,,,
,,,,,,,,,,,,,,tense-a.jpeg,nervous,tense,a,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.008171604,-0.305924413,1,0,0,2.57737,polygon_2,0,nervous,0,19,19,13,1,,,,,,,
,,,,,,,,,,,,,,,,,,5f46dbd3b7e5b30b4076e893,5fe22f73a60b5bd92f140f25,2020-12-22_09h40.16.294,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002042901,-0.335546476,1,0,0,3.48092,end_polygon
