key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,pairs,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,15.2101,0.019620685,-0.316121152,1,0,0,9.6867,cont1,0,0,0,7,1,images/sheep-a.jpeg,herd,sheep,a,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,1,1,images/deaf-a.jpeg,blind,deaf,a,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,4,1,images/boss-sf.jpeg,employee,boss,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,14,1,images/trail-sf.jpeg,path,trail,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,19,1,images/blow-sf.jpeg,wind,blow,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,10,1,images/sharp-a.jpeg,knife,sharp,a,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,12,1,images/article-sf.jpeg,magazine,article,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,17,1,images/patience-sf.jpeg,virtue,patience,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,3,1,images/swim-sf.jpeg,dive,swim,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,0,1,images/crash-sf.jpeg,accident,crash,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,10,10,11,1,images/contact-sf.jpeg,lens,contact,sf,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,15,1,images/apart-a.jpeg,separate,apart,a,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,5,1,images/yard-a.jpeg,fence,yard,a,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,8,1,images/happiness-a.jpeg,joy,happiness,a,5f3553274250954d2f2f48fc,2020-12-21_16h12.05.305,weird_font1,2020.2.10,Linux armv7l,60,5fe0f7ff878eaaaf22a7b442,5fe10f899bca6faeb93af9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
