key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,6.098365,0.08588905,-0.045367006,1,0,0,6.444215,cont1,0,0,0,1,1,images/deaf-sf.jpeg,BLIND,DEAF,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,16,1,images/wheel-sf.jpeg,TIRE,WHEEL,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,11,1,images/contact-a.jpeg,LENS,CONTACT,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,3,1,images/swim-a.jpeg,DIVE,SWIM,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,17,1,images/patience-a.jpeg,VIRTUE,PATIENCE,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,9,1,images/destory-a.jpeg,KILL,DESTROY,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,14,1,images/trail-a.jpeg,PATH,TRAIL,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,4,1,images/boss-a.jpeg,EMPLOYEE,BOSS,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,15,1,images/apart-sf.jpeg,SEPARATE,APART,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,2,1,images/potato-sf.jpeg,CHIP,POTATO,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,10,10,6,1,images/protect-sf.jpeg,GUARD,PROTECT,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,13,1,images/tense-a.jpeg,NERVOUS,TENSE,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,19,1,images/blow-a.jpeg,WIND,BLOW,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,5,1,images/yard-sf.jpeg,FENCE,YARD,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,14,14,10,1,images/sharp-sf.jpeg,KNIFE,SHARP,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,15,15,8,1,images/happiness-sf.jpeg,JOY,HAPPINESS,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,16,16,18,1,images/candle-sf.jpeg,WAX,CANDLE,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,12,1,images/article-a.jpeg,MAGAZINE,ARTICLE,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,0,1,images/crash-a.jpeg,ACCIDENT,CRASH,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,7,1,images/sheep-sf.jpeg,HERD,SHEEP,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,sharp-sf.jpeg,knife,sharp,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,50.06116764,6.746925,49.66872578,4.04621,-0.016273014,-0.423982558,1,0,0,10.47726,polygon,,0.000702519,-0.315540213,1,0,0,3.292425,polygon_2,0,knife,0,0,0,10,1,,,,,,,
,,,,,,,,,,,,,,protect-sf.jpeg,guard,protect,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,fence,0.035295543,0.019325339,1,0,0,2.09383,polygon_2,0,guard,0,1,1,6,1,,,,,,,
,,,,,,,,,,,,,,wheel-sf.jpeg,tire,wheel,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,wheel,0.03155281,-0.00980499,1,0,0,1.108305,polygon_2,0,tire,0,2,2,16,1,,,,,,,
,,,,,,,,,,,,,,apart-sf.jpeg,separate,apart,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,apart,0.051096172,-0.001756298,1,0,0,0.81477,polygon_2,0,separate,0,3,3,15,1,,,,,,,
,,,,,,,,,,,,,,yard-sf.jpeg,fence,yard,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.040915698,0.007794331,1,0,0,1.297535,polygon_2,0,fence,0,4,4,5,1,,,,,,,
,,,,,,,,,,,,,,crash-a.jpeg,accident,crash,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.077083333,0.025890262,1,0,0,0.827155,polygon_2,0,accident,0,5,5,0,1,,,,,,,
,,,,,,,,,,,,,,patience-a.jpeg,virtue,patience,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,patience,0.027228682,0.003009932,1,0,0,0.894735,polygon_2,0,virtue,0,6,6,17,1,,,,,,,
,,,,,,,,,,,,,,deaf-sf.jpeg,blind,deaf,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,deaf,-0.000284641,0.025872093,1,0,0,0.87755,polygon_2,0,blind,0,7,7,1,1,,,,,,,
,,,,,,,,,,,,,,sheep-sf.jpeg,herd,sheep,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.004124273,-0.321675145,1,0,0,1.74204,polygon_2,0,herd,0,8,8,7,1,,,,,,,
,,,,,,,,,,,,,,potato-sf.jpeg,chip,potato,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,potato,0.043550145,-0.021741764,1,0,0,2.930075,polygon_2,0,chip,0,9,9,2,1,,,,,,,
,,,,,,,,,,,,,,article-a.jpeg,magazine,article,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.008139535,-0.328155281,1,0,0,1.327965,polygon_2,0,magazine,0,10,10,12,1,,,,,,,
,,,,,,,,,,,,,,tense-a.jpeg,nervous,tense,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,tense,0.021929506,-0.009362888,1,0,0,3.29629,polygon_2,0,nervous,0,11,11,13,1,,,,,,,
,,,,,,,,,,,,,,contact-a.jpeg,lens,contact,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,contact,0.058345446,-0.027628391,1,0,0,1.01025,polygon_2,0,lens,0,12,12,11,1,,,,,,,
,,,,,,,,,,,,,,trail-a.jpeg,path,trail,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.006934351,-0.034272045,1,0,0,0.927015,polygon_2,0,path,0,13,13,14,1,,,,,,,
,,,,,,,,,,,,,,swim-a.jpeg,dive,swim,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,swim,0.007376453,-0.012966328,1,0,0,0.865275,polygon_2,0,dive,0,14,14,3,1,,,,,,,
,,,,,,,,,,,,,,happiness-sf.jpeg,joy,happiness,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,patience,0.049987888,-0.042883963,1,0,0,0.86257,polygon_2,0,joy,0,15,15,8,1,,,,,,,
,,,,,,,,,,,,,,boss-a.jpeg,employee,boss,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,boss,-0.008072917,-0.007067587,1,0,0,0.777695,polygon_2,0,employee,0,16,16,4,1,,,,,,,
,,,,,,,,,,,,,,destory-a.jpeg,kill,destroy,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.080171996,0.007049419,1,0,0,1.075475,polygon_2,0,kill,0,17,17,9,1,,,,,,,
,,,,,,,,,,,,,,candle-sf.jpeg,wax,candle,sf,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.000993217,-0.316424419,1,0,0,2.17705,polygon_2,0,wax,0,18,18,18,1,,,,,,,
,,,,,,,,,,,,,,blow-a.jpeg,wind,blow,a,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.001877422,-0.299049176,1,0,0,2.059605,polygon_2,0,wind,0,19,19,19,1,,,,,,,
,,,,,,,,,,,,,,,,,,5ec6bc2a119a5e0d7c576b53,5fe22a8c469109d685b1cfe8,2020-12-22_12h19.16.368,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005704942,-0.323667636,1,0,0,2.997325,end_polygon
