key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
,,,,,,,,,0,10,10,7,1,images/sheep-sf.jpeg,HERD,SHEEP,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,11,1,images/contact-a.jpeg,LENS,CONTACT,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,10,1,images/sharp-sf.jpeg,KNIFE,SHARP,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,16,1,images/wheel-sf.jpeg,TIRE,WHEEL,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,14,14,2,1,images/potato-sf.jpeg,CHIP,POTATO,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,15,15,6,1,images/protect-sf.jpeg,GUARD,PROTECT,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,16,16,1,1,images/deaf-sf.jpeg,BLIND,DEAF,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,13,1,images/tense-a.jpeg,NERVOUS,TENSE,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,19,1,images/blow-a.jpeg,WIND,BLOW,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,9,1,images/destory-a.jpeg,KILL,DESTROY,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,swim-a.jpeg,dive,swim,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,100,10.92543,100,9.3167,0.00761035,-0.408675799,1,0,0,45.811275,polygon,swim,-0.143074581,0.009893455,1,0,0,3.776505,polygon_2,0,dive,0,0,0,3,1,,,,,,,
,,,,,,,,,,,,,,destory-a.jpeg,kill,destroy,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,murder,-0.071537291,-0.029680365,1,0,0,1.664395,polygon_2,0,kill,0,1,1,9,1,,,,,,,
,,,,,,,,,,,,,,sheep-sf.jpeg,herd,sheep,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,flock,-0.101978691,0.028158295,1,0,0,1.71035,polygon_2,0,herd,0,2,2,7,1,,,,,,,
,,,,,,,,,,,,,,trail-a.jpeg,path,trail,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,walk,-0.03348554,-0.009893455,1,0,0,1.356325,polygon_2,0,path,0,3,3,14,1,,,,,,,
,,,,,,,,,,,,,,potato-sf.jpeg,chip,potato,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,dip,-0.00304414,0.015981735,1,0,0,1.562325,polygon_2,0,chip,0,4,4,2,1,,,,,,,
,,,,,,,,,,,,,,blow-a.jpeg,wind,blow,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.00761035,0.002283105,1,0,0,1.13614,polygon_2,0,wind,0,5,5,19,1,,,,,,,
,,,,,,,,,,,,,,contact-a.jpeg,lens,contact,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,glasses,-0.141552511,-0.008371385,1,0,0,1.33026,polygon_2,0,lens,0,6,6,11,1,,,,,,,
,,,,,,,,,,,,,,tense-a.jpeg,nervous,tense,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,scared,-0.171993912,-0.011415525,1,0,0,0.97279,polygon_2,0,nervous,0,7,7,13,1,,,,,,,
,,,,,,,,,,,,,,apart-sf.jpeg,separate,apart,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,divide,-0.00304414,-0.019025875,1,0,0,0.96717,polygon_2,0,separate,0,8,8,15,1,,,,,,,
,,,,,,,,,,,,,,boss-a.jpeg,employee,boss,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,job,-0.132420091,-0.011415525,1,0,0,1.6223,polygon_2,0,employee,0,9,9,4,1,,,,,,,
,,,,,,,,,,,,,,candle-sf.jpeg,wax,candle,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.184170472,-0.011415525,1,0,0,1.35656,polygon_2,0,wax,0,10,10,18,1,,,,,,,
,,,,,,,,,,,,,,sharp-sf.jpeg,knife,sharp,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,cut,-0.427701674,0.020547945,1,0,0,1.209265,polygon_2,0,knife,0,11,11,10,1,,,,,,,
,,,,,,,,,,,,,,yard-sf.jpeg,fence,yard,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.00913242,-0.321917808,1,0,0,0.16781,polygon_2,0,fence,0,12,12,5,1,,,,,,,
,,,,,,,,,,,,,,article-a.jpeg,magazine,article,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,book,-0.231354642,-0.015981735,1,0,0,0.812755,polygon_2,0,magazine,0,13,13,12,1,,,,,,,
,,,,,,,,,,,,,,protect-sf.jpeg,guard,protect,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.207001522,-0.028158295,1,0,0,1.0393,polygon_2,0,guard,0,14,14,6,1,,,,,,,
,,,,,,,,,,,,,,deaf-sf.jpeg,blind,deaf,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,dark,-0.220700152,-0.003805175,1,0,0,1.139355,polygon_2,0,blind,0,15,15,1,1,,,,,,,
,,,,,,,,,,,,,,patience-a.jpeg,virtue,patience,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.255707763,-0.003805175,1,0,0,1.427365,polygon_2,0,virtue,0,16,16,17,1,,,,,,,
,,,,,,,,,,,,,,wheel-sf.jpeg,tire,wheel,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,wheel,-0.144596651,-0.009893455,1,0,0,0.707375,polygon_2,0,tire,0,17,17,16,1,,,,,,,
,,,,,,,,,,,,,,crash-a.jpeg,accident,crash,a,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,car,-0.159817352,-0.043378995,1,0,0,1.122225,polygon_2,0,accident,0,18,18,0,1,,,,,,,
,,,,,,,,,,,,,,happiness-sf.jpeg,joy,happiness,sf,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,happy,-0.207001522,0.017503805,1,0,0,1.05454,polygon_2,0,joy,0,19,19,8,1,,,,,,,
,,,,,,,,,,,,,,,,,,5bbfa80b9458d20001eedd51,5fe2316cf4e233d91e736e6e,2020-12-22_12h48.59.657,weird_font2,2020.2.10,Win32,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01217656,-0.303652968,1,0,0,7.204495,end_polygon
