key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,AGE,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,1.782985,-0.00608828,-0.300608828,1,0,0,2.043795,cont1,-0.00608828,-0.300608828,1,0,0,2.499065,stop_stud,0,0,0,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,2.013685,stop_stud,0,1,1,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.43105,stop_stud,0,2,2,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,2.44941,stop_stud,0,3,3,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.62916,stop_stud,0,4,4,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,2.61405,stop_stud,0,5,5,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.06437,stop_stud,0,6,6,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.447695,stop_stud,0,7,7,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.397875,stop_stud,0,8,8,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.24855,stop_stud,0,9,9,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,1.499135,stop_stud,0,10,10,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,0.98183,stop_stud,0,11,11,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00608828,-0.300608828,1,0,0,0.949205,stop_stud,0,12,12,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,AB,ANVLT6GSNXYIO,45,YES,2020-12-26_14h41.17.477,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
