key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,AGE,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,23.907075,-0.001064963,-0.310436635,1,0,0,15.23226,cont1,-0.001064963,-0.310436635,1,0,0,5.523145,stop_stud,0,0,0,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,4.5739,stop_stud,0,1,1,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,2.59796,stop_stud,0,2,2,10,1,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,2.515775,stop_stud,0,3,3,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.88239,stop_stud,0,4,4,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.764485,stop_stud,0,5,5,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,2.64935,stop_stud,0,6,6,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.914495,stop_stud,0,7,7,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.667835,stop_stud,0,8,8,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,2.165705,stop_stud,0,9,9,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,2.64927,stop_stud,0,10,10,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.681755,stop_stud,0,11,11,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.94861,stop_stud,0,12,12,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.4486,stop_stud,0,13,13,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.73186,stop_stud,0,14,14,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.748005,stop_stud,0,15,15,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.33426,stop_stud,0,16,16,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.5811,stop_stud,0,17,17,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.18431,stop_stud,0,18,18,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.115245,stop_stud,0,19,19,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.56506,stop_stud,0,20,20,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.048455,stop_stud,0,21,21,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.29822,stop_stud,0,22,22,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001064963,-0.310436635,1,0,0,1.233085,stop_stud,0,23,23,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,49.89350373,0.175915,99.94675186,16.794795,0.006389776,-0.416932907,1,0,0,20.07923,polygon,card,0.074547391,-0.000532481,1,0,0,6.64914,polygon_2,1,report,0,0,0,18,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,brush,-0.015974441,-0.020766773,1,0,0,3.72099,polygon_2,1,paint,0,1,1,14,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,0.015974441,-0.313631523,1,0,0,7.544,polygon_2,1,native,0,2,2,10,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,book,-0.045793397,-0.023961661,1,0,0,2.76061,polygon_2,1,novel,0,3,3,11,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,-0.05857295,-0.02715655,1,0,0,1.58212,polygon_2,1,quarter,0,4,4,16,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,0.004259851,-0.311501597,1,0,0,5.795845,polygon_2,1,object,0,5,5,12,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,sheet,-0.054313099,-0.006922258,1,0,0,1.89286,polygon_2,1,sheet,0,6,6,19,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,angle,-0.042598509,0.005857295,1,0,0,1.53277,polygon_2,1,angle,0,7,7,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,-0.031948882,-0.004792332,1,0,0,1.61034,polygon_2,1,child,0,8,8,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,LS,A3VZDRWPGJH46L,27,yes,2020-12-26_14h24.43.682,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,-0.038338658,0.002662407,1,0,0,1.616265,polygon_2,1,engine,0,9,9,5,1,,,,,,,
