key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,Age,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,5.093,-0.013333333,-0.301333333,1,0,0,10.809,cont1,0.002666667,-0.296,1,0,0,4.113,stop_stud,0,0,0,20,1,stick branch,0.067,0.047,0.02,stick,branch,SF,images/stick-branch-sf.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,4.307,stop_stud,0,1,1,4,1,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,4.079,stop_stud,0,2,2,12,1,object symbol,0.014,0.021,0.007,object,symbol,SF,images/object-symbol-sf.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,3.245,stop_stud,0,3,3,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,3.43,stop_stud,0,4,4,0,1,angle corner,0.02,0.029,0.009,angle,corner,SF,images/angle-corner-sf.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,3.445,stop_stud,0,5,5,15,1,people world,0.014,0.03,0.016,people,world,SF,images/people-world-sf.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,3.696,stop_stud,0,6,6,1,1,block street,0.04,0.019,0.021,block,street,SF,images/block-street-sf.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,2.13,stop_stud,0,7,7,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,2.513,stop_stud,0,8,8,6,1,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002666667,-0.296,1,0,0,2.347,stop_stud,0,9,9,8,1,lunch supper,0.019,0.028,0.009,lunch,supper,flu,images/lunch-supper-arial1.png,Participant,A11JC9IZ7WY72T,29,Yes,2020-12-29_11h29.03.244,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
