key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,Age,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,10.43501,-0.002586846,-0.308479467,1,0,0,12.66425,cont1,-0.021121285,-0.294578779,1,0,0,3.593165,stop_stud,0,0,0,3,1,college student ,0.035,0.046,0.011,college,student,flu,images/college - student-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.021121285,-0.294578779,1,0,0,1.535015,stop_stud,0,1,1,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.021121285,-0.294578779,1,0,0,1.20176,stop_stud,0,2,2,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.021121285,-0.294578779,1,0,0,1.41897,stop_stud,0,3,3,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.018032243,-0.297667821,1,0,0,1.58588,stop_stud,0,4,4,7,1,group meeting,0.027,0.041,0.014,group,meeting,SF,images/group-meeting-sf.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007220597,-0.303845904,1,0,0,1.70752,stop_stud,0,5,5,21,1,taste touch,0.016,0.012,0.004,taste,touch,SF,images/taste-touch-sf.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007220597,-0.303845904,1,0,0,1.467335,stop_stud,0,6,6,16,1,quarter dollar,0.061,0.027,0.034,quarter,dollar,flu,images/quarter-dollar-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007220597,-0.303845904,1,0,0,1.59034,stop_stud,0,7,7,13,1,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007220597,-0.303845904,1,0,0,1.43333,stop_stud,0,8,8,4,1,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007220597,-0.303845904,1,0,0,1.318895,stop_stud,0,9,9,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,Keith,A1DUH3RLI00YQM,75,yes,2020-12-29_17h15.05.970,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
