key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,12.913875,0.016035002,-0.317492724,1,0,0,10.29924,cont1,0,0,0,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,10,10,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5fbd6a6bded4440009064c7e,2020-12-28_14h27.50.596,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea5bd1e44df4a5bcdcb134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
