key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,22.50008,-0.002996475,-0.289600547,1,0,0,28.589865,cont1,0,0,0,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,10,10,10,1,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,14,14,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,15,15,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,16,16,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,20,20,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,21,21,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,22,22,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,23,23,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,49.56424855,22.69045,40.52256822,7.6345,0.008989755,-0.413820028,1,0,0,20.598195,polygon,Call,-0.247076856,0.022038067,1,0,0,30.429445,polygon_2,1,sheet,0,0,0,19,1,,,,,,,
,,,,,,,,,,,,,,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,-0.006265277,-0.31684161,1,0,0,4.3769,polygon_2,1,people,0,1,1,15,1,,,,,,,
,,,,,,,,,,,,,,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,tribe,-0.182787792,-0.003023805,1,0,0,4.91495,polygon_2,1,native,0,2,2,10,1,,,,,,,
,,,,,,,,,,,,,,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,draw,-0.118498728,0.006782935,1,0,0,1.409765,polygon_2,1,paint,0,3,3,14,1,,,,,,,
,,,,,,,,,,,,,,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,plane,-0.149008925,0.010051903,1,0,0,2.396195,polygon_2,1,train,0,4,4,23,1,,,,,,,
,,,,,,,,,,,,,,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,grade,-0.094526668,0.017679386,1,0,0,1.16071,polygon_2,1,report,0,5,5,18,1,,,,,,,
,,,,,,,,,,,,,,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,,-0.024789378,-0.320110545,1,0,0,23.66046,polygon_2,1,block,0,6,6,1,1,,,,,,,
,,,,,,,,,,,,,,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,5e04f4bbafb8b0f605589b35,2020-12-28_18h04.00.086,weird_font_low_1,2020.2.10,Win32,60,5fea53ffbc4c4da6e0d31b4a,5fea64460b1a445a795e4676,,,,,,,,,,,,ready,-0.329890021,-0.015009935,1,0,0,21.030025,polygon_2,1,engine,0,7,7,5,1,,,,,,,
