key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,Age,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,9.405,0.008905852,-0.324427481,1,0,0,10.213,cont1,0.011450382,-0.320610687,1,0,0,2.36,stop_stud,0,0,0,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,2.047,stop_stud,0,1,1,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,2.084,stop_stud,0,2,2,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,1.766,stop_stud,0,3,3,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,2.083,stop_stud,0,4,4,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,1.347,stop_stud,0,5,5,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,1.365,stop_stud,0,6,6,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,1.784,stop_stud,0,7,7,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,1.801,stop_stud,0,8,8,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.011450382,-0.320610687,1,0,0,1.414,stop_stud,0,9,9,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,T,A34P1UTHMRAAL1,53,YES,2020-12-28_15h05.30.558,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
