key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,Age,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,6.94083,-0.0096,-0.3336,1,0,0,11.62665,cont1,0.0128,-0.3176,1,0,0,6.405505,stop_stud,0,0,0,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3176,1,0,0,4.827095,stop_stud,0,1,1,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3176,1,0,0,4.282355,stop_stud,0,2,2,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3176,1,0,0,4.230205,stop_stud,0,3,3,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3176,1,0,0,4.848365,stop_stud,0,4,4,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3176,1,0,0,4.08235,stop_stud,0,5,5,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0224,-0.3304,1,0,0,5.184205,stop_stud,0,6,6,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.0144,-0.3144,1,0,0,3.59753,stop_stud,0,7,7,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3144,1,0,0,3.1326,stop_stud,0,8,8,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.016,-0.3144,1,0,0,2.62267,stop_stud,0,9,9,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,,A1BQI9JKLVCIL0,36,yes,2020-12-28_14h05.48.018,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
