key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,Age,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,11.68496,0.00761035,-0.305175038,1,0,0,16.13403,cont1,0.00761035,-0.305175038,1,0,0,5.01163,stop_stud,0,0,0,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.306697108,1,0,0,14.970225,stop_stud,0,1,1,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01674277,-0.299086758,1,0,0,5.52093,stop_stud,0,2,2,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0152207,-0.279299848,1,0,0,6.037335,stop_stud,0,3,3,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01674277,-0.303652968,1,0,0,5.53798,stop_stud,0,4,4,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0152207,-0.303652968,1,0,0,7.435025,stop_stud,0,5,5,10,1,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00304414,-0.305175038,1,0,0,6.419655,stop_stud,0,6,6,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00304414,-0.311263318,1,0,0,6.15417,stop_stud,0,7,7,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00304414,-0.335616438,1,0,0,5.8047,stop_stud,0,8,8,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.02130898,-0.315829528,1,0,0,8.383145,stop_stud,0,9,9,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00152207,-0.356925419,1,0,0,4.073595,stop_stud,0,10,10,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01674277,-0.331050228,1,0,0,5.53823,stop_stud,0,11,11,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.0152207,-0.283866058,1,0,0,7.168425,stop_stud,0,12,12,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00761035,-0.250380518,1,0,0,5.67201,stop_stud,0,13,13,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01369863,-0.315829528,1,0,0,5.65502,stop_stud,0,14,14,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.02435312,-0.306697108,1,0,0,4.45671,stop_stud,0,15,15,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.02283105,-0.285388128,1,0,0,5.388205,stop_stud,0,16,16,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.329528158,1,0,0,6.36964,stop_stud,0,17,17,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01217656,-0.321917808,1,0,0,6.00375,stop_stud,0,18,18,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01826484,-0.318873668,1,0,0,4.590065,stop_stud,0,19,19,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01978691,-0.299086758,1,0,0,4.506685,stop_stud,0,20,20,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00304414,-0.338660578,1,0,0,5.12215,stop_stud,0,21,21,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.0152207,-0.353881279,1,0,0,5.138695,stop_stud,0,22,22,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.00761035,-0.331050228,1,0,0,6.58673,stop_stud,0,23,23,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,49.23896499,0.04544,99.9238965,13.91003,0.00304414,-0.394977169,1,0,0,5.52111,polygon,Story,-0.066971081,-0.023592085,1,0,0,1.3164,polygon_2,1,novel,0,0,0,11,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,touch,-0.059360731,0.005327245,1,0,0,5.268665,polygon_2,1,taste,0,1,1,21,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,product,0.144596651,0.020547945,1,0,0,12.78885,polygon_2,1,factory,0,2,2,6,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,shape,0.245053272,-0.002283105,1,0,0,7.55008,polygon_2,1,curve,0,3,3,4,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,news,0.092846271,-0.035768645,1,0,0,3.455225,polygon_2,1,report,0,4,4,18,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,A17Y73URHQYGAA,A17Y73URHQYGAA,28,yes,2020-12-28_12h07.17.647,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,street,0.02283105,-0.009893455,1,0,0,1.076,polygon_2,1,block,0,5,5,1,1,,,,,,,
