key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,26.666915,0.01956617,-0.318092482,1,0,0,7.722895,cont1,0.01956617,-0.31972767,1,0,0,2.047425,stop_stud,0,0,0,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01956617,-0.32276459,1,0,0,1.51008,stop_stud,0,1,1,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01956617,-0.324166222,1,0,0,1.649615,stop_stud,0,2,2,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01956617,-0.328371119,1,0,0,1.16065,stop_stud,0,3,3,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01956617,-0.330473518,1,0,0,1.146585,stop_stud,0,4,4,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.01956617,-0.330473518,1,0,0,0.696215,stop_stud,0,5,5,10,1,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.02213568,-0.333276981,1,0,0,1.616485,stop_stud,0,6,6,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.336781111,1,0,0,0.72837,stop_stud,0,7,7,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.336781111,1,0,0,0.630895,stop_stud,0,8,8,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.336781111,1,0,0,1.280475,stop_stud,0,9,9,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.337248321,1,0,0,0.797735,stop_stud,0,10,10,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.337248321,1,0,0,0.91736,stop_stud,0,11,11,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.337248321,1,0,0,0.493755,stop_stud,0,12,12,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.024004326,-0.337248321,1,0,0,0.665135,stop_stud,0,13,13,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5f4dfdb3a7461bad5d3dd157,2020-12-28_15h12.40.544,weird_font_low_1,2020.2.10,Linux x86_64,60,5fea28a6520dd1a07b452e31,5fea3c070c041ea225c1574f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
