key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,8.956705,0.0032,-0.3144,1,0,0,8.380095,cont1,0.0096,-0.3336,1,0,0,1.99941,stop_stud,0,0,0,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.016,-0.3336,1,0,0,2.15062,stop_stud,0,1,1,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0064,-0.3144,1,0,0,1.735295,stop_stud,0,2,2,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.0032,-0.3144,1,0,0,1.433835,stop_stud,0,3,3,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0192,-0.3192,1,0,0,1.084645,stop_stud,0,4,4,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0016,-0.3288,1,0,0,1.90174,stop_stud,0,5,5,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3208,1,0,0,1.235285,stop_stud,0,6,6,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0304,-0.3304,1,0,0,1.000655,stop_stud,0,7,7,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0016,-0.3304,1,0,0,1.08401,stop_stud,0,8,8,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.008,-0.3224,1,0,0,1.065615,stop_stud,0,9,9,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,5ee171492f43f71be5a35213,2020-12-28_14h51.58.911,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea374d51f3a9a2becdcc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
