key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,9.28506,0.001763238,-0.299496234,1,0,0,8.00226,cont1,0.000755743,-0.318639811,1,0,0,3.67802,stop_stud,0,0,0,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.013350112,-0.331738048,1,0,0,5.246185,stop_stud,0,1,1,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.326700264,1,0,0,8.231585,stop_stud,0,2,2,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.326700264,1,0,0,2.41569,stop_stud,0,3,3,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.328715378,1,0,0,2.372365,stop_stud,0,4,4,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.328715378,1,0,0,2.033985,stop_stud,0,5,5,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.328715378,1,0,0,1.468995,stop_stud,0,6,6,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.329722934,1,0,0,1.741135,stop_stud,0,7,7,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.329722934,1,0,0,1.292125,stop_stud,0,8,8,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001259432,-0.329722934,1,0,0,1.54279,stop_stud,0,9,9,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5cba9a8a214b1a0016ccf708,2020-12-28_13h04.38.278,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea48537b84d3563a92ae4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
