key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,12.710285,-0.003076923,-0.31025641,1,0,0,12.64632,cont1,-0.003076923,-0.31025641,1,0,0,2.707115,stop_stud,0,0,0,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,2.714445,stop_stud,0,1,1,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.915925,stop_stud,0,2,2,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.548525,stop_stud,0,3,3,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.58239,stop_stud,0,4,4,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.615145,stop_stud,0,5,5,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.39945,stop_stud,0,6,6,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.232265,stop_stud,0,7,7,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.382185,stop_stud,0,8,8,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003076923,-0.31025641,1,0,0,1.29874,stop_stud,0,9,9,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,5f9c4ed65eb24e0c5a37473d,2020-12-28_13h54.21.874,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea37d8bf9ae4a073a7f931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
