key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,3.647,-0.016393443,-0.307377049,1,0,0,19.026,cont1,-0.020491803,-0.317622951,1,0,0,3.399,stop_stud,0,0,0,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.004098361,-0.303278689,1,0,0,1.886,stop_stud,0,1,1,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.004098361,-0.303278689,1,0,0,1.208,stop_stud,0,2,2,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004098361,-0.31454918,1,0,0,1.134,stop_stud,0,3,3,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004098361,-0.31454918,1,0,0,1.432,stop_stud,0,4,4,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004098361,-0.31454918,1,0,0,0.351,stop_stud,0,5,5,10,1,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004098361,-0.31454918,1,0,0,0.399,stop_stud,0,6,6,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004098361,-0.31454918,1,0,0,1.279,stop_stud,0,7,7,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.009221311,-0.293032787,1,0,0,4.566,stop_stud,0,8,8,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007172131,-0.293032787,1,0,0,0.145,stop_stud,0,9,9,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.006147541,-0.293032787,1,0,0,0.148,stop_stud,0,10,10,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00307377,-0.293032787,1,0,0,0.952,stop_stud,0,11,11,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,5c4ac37abe23f50001e7f8b4,2020-12-28_15h06.57.180,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea3ab8e144229d12844323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
