key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,9.23921,-0.007796258,-0.323284823,1,0,0,6.864385,cont1,-0.007796258,-0.306652807,1,0,0,5.73895,stop_stud,0,0,0,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007796258,-0.306652807,1,0,0,4.162895,stop_stud,0,1,1,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.006756757,-0.305613306,1,0,0,4.96509,stop_stud,0,2,2,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.006756757,-0.305613306,1,0,0,3.36528,stop_stud,0,3,3,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005717256,-0.304573805,1,0,0,3.065615,stop_stud,0,4,4,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005717256,-0.304573805,1,0,0,2.631425,stop_stud,0,5,5,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005717256,-0.304573805,1,0,0,2.298635,stop_stud,0,6,6,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005717256,-0.304573805,1,0,0,3.6332,stop_stud,0,7,7,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005717256,-0.304573805,1,0,0,3.613515,stop_stud,0,8,8,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005717256,-0.304573805,1,0,0,3.56503,stop_stud,0,9,9,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,5c476d19e101a500012ec201,2020-12-28_14h55.00.856,weird_font_low_1,2020.2.10,Win32,60,5fea28a6520dd1a07b452e31,5fea380cfdb6e6a2c896e87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
