key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,pairs,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,10.676,-0.001333333,-0.306666667,1,0,0,10.26,cont1,0,0,0,6,1,images/protect-a.jpeg,guard,protect,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,3,1,images/swim-sf.jpeg,dive,swim,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,17,1,images/patience-sf.jpeg,virtue,patience,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,15,1,images/apart-a.jpeg,separate,apart,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,13,1,images/tense-sf.jpeg,nervous,tense,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,4,1,images/boss-sf.jpeg,employee,boss,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,16,1,images/wheel-a.jpeg,tire,wheel,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,14,1,images/trail-sf.jpeg,path,trail,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,10,1,images/sharp-a.jpeg,knife,sharp,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,0,1,images/crash-sf.jpeg,accident,crash,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,10,10,18,1,images/candle-a.jpeg,wax,candle,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,9,1,images/destory-sf.jpeg,kill,destroy,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,8,1,images/happiness-a.jpeg,joy,happiness,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,5,1,images/yard-a.jpeg,fence,yard,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,14,14,12,1,images/article-sf.jpeg,magazine,article,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,15,15,11,1,images/contact-sf.jpeg,lens,contact,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,16,16,1,1,images/deaf-a.jpeg,blind,deaf,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,2,1,images/potato-a.jpeg,chip,potato,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,7,1,images/sheep-a.jpeg,herd,sheep,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,19,1,images/blow-sf.jpeg,wind,blow,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,lens,contact,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,72.13333333,17.26,80.26666667,7.804,-0.005333333,-0.408,1,0,0,17.394,polygon,contact,0.072,-0.014666667,1,0,0,1.882,polygon_2,0,lens,0,0,0,11,1,contact-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,path,trail,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,trail,0.072,-0.002666667,1,0,0,1.493,polygon_2,0,path,0,1,1,14,1,trail-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,wax,candle,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,candle,0.070666667,0.005333333,1,0,0,1.312,polygon_2,0,wax,0,2,2,18,1,candle-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,herd,sheep,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,sheep,0.092,-0.002666667,1,0,0,1.494,polygon_2,0,herd,0,3,3,7,1,sheep-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,accident,crash,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,crash,0.045333333,-0.010666667,1,0,0,1.328,polygon_2,0,accident,0,4,4,0,1,crash-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,fence,yard,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,post,-0.009333333,0.012,1,0,0,1.361,polygon_2,0,fence,0,5,5,5,1,yard-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,employee,boss,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,worker,0.064,0.002666667,1,0,0,1.86,polygon_2,0,employee,0,6,6,4,1,boss-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,magazine,article,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,book,0.069333333,0.002666667,1,0,0,1.327,polygon_2,0,magazine,0,7,7,12,1,article-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,guard,protect,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,post,0.069333333,-0.006666667,1,0,0,1.376,polygon_2,0,guard,0,8,8,6,1,protect-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,knife,sharp,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,spoon,0.061333333,0.005333333,1,0,0,1.429,polygon_2,0,knife,0,9,9,10,1,sharp-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,kill,destroy,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,destroy,0.085333333,-0.021333333,1,0,0,1.545,polygon_2,0,kill,0,10,10,9,1,destory-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,blind,deaf,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,deaf,0.08,-0.024,1,0,0,1.995,polygon_2,0,blind,0,11,11,1,1,deaf-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,virtue,patience,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,0.058666667,-0.013333333,1,0,0,1.265,polygon_2,0,virtue,0,12,12,17,1,patience-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,wind,blow,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,rain,0.066666667,-0.025333333,1,0,0,1.444,polygon_2,0,wind,0,13,13,19,1,blow-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,nervous,tense,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,anxious,0.070666667,-0.032,1,0,0,1.361,polygon_2,0,nervous,0,14,14,13,1,tense-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,dive,swim,sf,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,swim,0.049333333,-0.008,1,0,0,1.144,polygon_2,0,dive,0,15,15,3,1,swim-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,tire,wheel,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,car,0.054666667,-0.025333333,1,0,0,1.461,polygon_2,0,tire,0,16,16,16,1,wheel-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,separate,apart,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,0.092,-0.009333333,1,0,0,1.362,polygon_2,0,separate,0,17,17,15,1,apart-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,chip,potato,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,0.002666667,-0.312,1,0,0,1.776,polygon_2,0,chip,0,18,18,2,1,potato-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,joy,happiness,a,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,happy,0.029333333,0.009333333,1,0,0,1.462,polygon_2,0,joy,0,19,19,8,1,happiness-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,,,,5614460c7ffc8a000d811ab2,2020-12-21_14h51.32.492,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe10ac4917739320aa79a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018666667,-0.329333333,1,0,0,7.677,end_polygon
