key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,pairs,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,4.213,0.00326087,-0.323913043,1,0,0,13.347,cont1,0,0,0,2,1,images/potato-a.jpeg,chip,potato,a,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,6,1,images/protect-a.jpeg,guard,protect,a,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,19,1,images/blow-sf.jpeg,wind,blow,sf,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,15,1,images/apart-a.jpeg,separate,apart,a,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,9,1,images/destory-sf.jpeg,kill,destroy,sf,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,3,1,images/swim-sf.jpeg,dive,swim,sf,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,13,1,images/tense-sf.jpeg,nervous,tense,sf,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,17,1,images/patience-sf.jpeg,virtue,patience,sf,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,11,1,images/contact-sf.jpeg,lens,contact,sf,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,16,1,images/wheel-a.jpeg,tire,wheel,a,558957c3fdf99b6be52eb070,2020-12-21_14h16.00.945,weird_font1,2020.2.10,Win32,60,5fe0f7ff878eaaaf22a7b442,5fe11081cb429d32f0612438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
