key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,pairs,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,10.32972,-0.013193664,0.213293615,1,0,0,68.203475,cont1,0,0,0,10,1,images/sharp-a.jpeg,knife,sharp,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,1,1,0,1,images/crash-sf.jpeg,accident,crash,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,2,2,16,1,images/wheel-a.jpeg,tire,wheel,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,3,3,7,1,images/sheep-a.jpeg,herd,sheep,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,4,4,15,1,images/apart-a.jpeg,separate,apart,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,5,5,1,1,images/deaf-a.jpeg,blind,deaf,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,6,6,2,1,images/potato-a.jpeg,chip,potato,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,7,7,9,1,images/destory-sf.jpeg,kill,destroy,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,8,8,11,1,images/contact-sf.jpeg,lens,contact,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,9,9,3,1,images/swim-sf.jpeg,dive,swim,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,10,10,6,1,images/protect-a.jpeg,guard,protect,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,13,1,images/tense-sf.jpeg,nervous,tense,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,5,1,images/yard-a.jpeg,fence,yard,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,8,1,images/happiness-a.jpeg,joy,happiness,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,14,14,12,1,images/article-sf.jpeg,magazine,article,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,15,15,17,1,images/patience-sf.jpeg,virtue,patience,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,16,16,18,1,images/candle-a.jpeg,wax,candle,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,19,1,images/blow-sf.jpeg,wind,blow,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,14,1,images/trail-sf.jpeg,path,trail,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,4,1,images/boss-sf.jpeg,employee,boss,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,chip,potato,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,80.28853429,11.48,80.28853429,3.82899,0.004538143,-0.412818416,1,0,0,29.79416,polygon,potato,0.005398152,-0.016705944,1,0,0,1.5278,polygon_2,0,chip,0,0,0,2,1,potato-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,dive,swim,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,swim,0.021946123,-0.002124584,1,0,0,1.66562,polygon_2,0,dive,0,1,1,3,1,swim-sf.jpeg,,,,,,,
,,,,,,,,,,,,,,,blind,deaf,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,deaf,0.020482243,0.011041803,1,0,0,1.388665,polygon_2,0,blind,0,2,2,1,1,deaf-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,herd,sheep,a,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,sheep,-0.022360234,0.003213059,1,0,0,3.253085,polygon_2,0,herd,0,3,3,7,1,sheep-a.jpeg,,,,,,,
,,,,,,,,,,,,,,,employee,boss,sf,5cd1ec4f3dd83200175362f3,2020-12-21_15h02.31.979,weird_font1,2020.2.10,Linux x86_64,60,5fe0f7ff878eaaaf22a7b442,5fe0ff453803bbb06201b473,,,,,,,,,,,,,0.006723412,-0.309116533,1,0,0,4.200205,polygon_2,0,employee,0,4,4,4,1,boss-sf.jpeg,,,,,,,
