key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,22.825225,-0.01883655,-0.327146827,1,0,0,5.705565,cont1,-0.01883655,-0.327146827,1,0,0,3.01976,stop_stud,0,0,0,15,1,people world,0.014,0.03,0.016,people,world,SF,images/people-world-sf.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,1.003175,stop_stud,0,1,1,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.77928,stop_stud,0,2,2,23,1,train plane,0.051,0.049,0.002,train,plane,flu,images/train-plane-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,1.012485,stop_stud,0,3,3,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.71416,stop_stud,0,4,4,14,1,paint picture,0.036,0.031,0.005,paint,picture,flu,images/paint-picture-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.81244,stop_stud,0,5,5,17,1,range rifle,0.015,0.028,0.013,range,rifle,flu,images/range-rifle-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.91285,stop_stud,0,6,6,4,1,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.694005,stop_stud,0,7,7,16,1,quarter dollar,0.061,0.027,0.034,quarter,dollar,flu,images/quarter-dollar-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.91333,stop_stud,0,8,8,13,1,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.01883655,-0.327146827,1,0,0,0.76308,stop_stud,0,9,9,3,1,college student ,0.035,0.046,0.011,college,student,flu,images/college - student-arial1.png,5e7b815adb5aba05af6e6cc7,2020-12-28_16h03.39.863,weird_font_low_2,2020.2.10,Win32,60,5fea2cd1e144229a3f973e6d,5fea4822b289af55bb28612d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
