key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,5.002,0.004016064,-0.296519411,1,0,0,3.429,cont1,0.004016064,-0.296519411,1,0,0,2.682,stop_stud,0,0,0,7,1,group meeting,0.027,0.041,0.014,group,meeting,SF,images/group-meeting-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.296519411,1,0,0,1.164,stop_stud,0,1,1,17,1,range rifle,0.015,0.028,0.013,range,rifle,flu,images/range-rifle-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.296519411,1,0,0,0.882,stop_stud,0,2,2,23,1,train plane,0.051,0.049,0.002,train,plane,flu,images/train-plane-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.798,stop_stud,0,3,3,1,1,block street,0.04,0.019,0.021,block,street,SF,images/block-street-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.665,stop_stud,0,4,4,0,1,angle corner,0.02,0.029,0.009,angle,corner,SF,images/angle-corner-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.999,stop_stud,0,5,5,8,1,lunch supper,0.019,0.028,0.009,lunch,supper,flu,images/lunch-supper-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.799,stop_stud,0,6,6,3,1,college student ,0.035,0.046,0.011,college,student,flu,images/college - student-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.865,stop_stud,0,7,7,6,1,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.815,stop_stud,0,8,8,21,1,taste touch,0.016,0.012,0.004,taste,touch,SF,images/taste-touch-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.933,stop_stud,0,9,9,19,1,sheet cover,0.021,0.053,0.032,sheet,cover,SF,images/sheet-cover-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.004016064,-0.297858099,1,0,0,0.847,stop_stud,0,10,10,16,1,quarter dollar,0.061,0.027,0.034,quarter,dollar,flu,images/quarter-dollar-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.7,stop_stud,0,11,11,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,1.864,stop_stud,0,12,12,22,1,throat voice,0.039,0.02,0.019,throat ,voice ,SF,images/throat-voice-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.632,stop_stud,0,13,13,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.499,stop_stud,0,14,14,15,1,people world,0.014,0.03,0.016,people,world,SF,images/people-world-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.5,stop_stud,0,15,15,20,1,stick branch,0.067,0.047,0.02,stick,branch,SF,images/stick-branch-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.631,stop_stud,0,16,16,4,1,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.65,stop_stud,0,17,17,2,1,child mother,0.03,0.01,0.02,child,mother,SF,images/child-mother-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.448,stop_stud,0,18,18,13,1,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.498,stop_stud,0,19,19,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.516,stop_stud,0,20,20,11,1,novel story,0.034,0.034,0,novel,story,flu,images/novel-story-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.565,stop_stud,0,21,21,14,1,paint picture,0.036,0.031,0.005,paint,picture,flu,images/paint-picture-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.965,stop_stud,0,22,22,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.005354752,-0.297858099,1,0,0,0.817,stop_stud,0,23,23,12,1,object symbol,0.014,0.021,0.007,object,symbol,SF,images/object-symbol-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,train plane,0.051,0.049,0.002,train,plane,flu,images/train-plane-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,50.53547523,0.424,35.00669344,5.996,-0.022757697,-0.406291834,1,0,0,1.63,polygon,station,-0.048192771,-0.034136546,1,0,0,1.728,polygon_2,1,train,0,0,0,23,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,shape,-0.00669344,-0.004685408,1,0,0,1.128,polygon_2,1,curve,0,1,1,4,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,range rifle,0.015,0.028,0.013,range,rifle,flu,images/range-rifle-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,shoot,-0.06291834,-0.002008032,1,0,0,0.998,polygon_2,1,range,0,2,2,17,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,product,-0.009370817,-0.039491299,1,0,0,1.146,polygon_2,1,factory,0,3,3,6,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,state,-0.020080321,-0.002008032,1,0,0,1.447,polygon_2,1,nation,0,4,4,9,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,quarter dollar,0.061,0.027,0.034,quarter,dollar,flu,images/quarter-dollar-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,dime,-0.036144578,-0.028781794,1,0,0,1.216,polygon_2,1,quarter,0,5,5,16,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,college student ,0.035,0.046,0.011,college,student,flu,images/college - student-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,student,0.03480589,0.002008032,1,0,0,1.03,polygon_2,1,college,0,6,6,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,school,-0.014725569,-0.02476573,1,0,0,1.067,polygon_2,1,report,0,7,7,18,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,work,0.026773762,0.002008032,1,0,0,1.062,polygon_2,1,office,0,8,8,13,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,group meeting,0.027,0.041,0.014,group,meeting,SF,images/group-meeting-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,gathering,-0.025435074,0.007362784,1,0,0,0.996,polygon_2,1,group,0,9,9,7,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,stick branch,0.067,0.047,0.02,stick,branch,SF,images/stick-branch-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,dog,-0.058902276,-0.039491299,1,0,0,1.177,polygon_2,1,stick,0,10,10,20,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,throat voice,0.039,0.02,0.019,throat ,voice ,SF,images/throat-voice-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,cough,-0.054886212,-0.018072289,1,0,0,0.915,polygon_2,1,throat ,0,11,11,22,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,object symbol,0.014,0.021,0.007,object,symbol,SF,images/object-symbol-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,thing,-0.267737617,-0.015394913,1,0,0,8.245,polygon_2,1,object,0,12,12,12,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,people world,0.014,0.03,0.016,people,world,SF,images/people-world-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,animals,-0.25167336,-0.014056225,1,0,0,6.048,polygon_2,1,people,0,13,13,15,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,train,-0.085676037,-0.030120482,1,0,0,14.766,polygon_2,1,engine,0,14,14,5,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,sheet cover,0.021,0.053,0.032,sheet,cover,SF,images/sheet-cover-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,bed,-0.002677376,0.043507363,1,0,0,0.844,polygon_2,1,sheet,0,15,15,19,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,lunch supper,0.019,0.028,0.009,lunch,supper,flu,images/lunch-supper-arial1.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,dinner,-0.073627845,-0.02476573,1,0,0,1.281,polygon_2,1,lunch,0,16,16,8,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,country,-0.030789826,-0.034136546,1,0,0,0.948,polygon_2,1,native,0,17,17,10,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,angle corner,0.02,0.029,0.009,angle,corner,SF,images/angle-corner-sf.png,5eecf79232fae00d585cd6f4,2020-12-28_16h03.23.025,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea480de144229eea3d240b,,,,,,,,,,,,triangle ,-0.09103079,0.023427041,1,0,0,1.41,polygon_2,1,angle,0,18,18,0,1,,,,,,,
