key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,10.153,0.00516129,0.041935484,1,0,0,12.442,cont1,0.007518797,-0.302005013,1,0,0,26.866,stop_stud,0,0,0,16,1,quarter dollar,0.061,0.027,0.034,quarter,dollar,flu,images/quarter-dollar-arial1.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,2.619,stop_stud,0,1,1,7,1,group meeting,0.027,0.041,0.014,group,meeting,SF,images/group-meeting-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,4.208,stop_stud,0,2,2,2,1,child mother,0.03,0.01,0.02,child,mother,SF,images/child-mother-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,1.498,stop_stud,0,3,3,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,4.958,stop_stud,0,4,4,14,1,paint picture,0.036,0.031,0.005,paint,picture,flu,images/paint-picture-arial1.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,3.038,stop_stud,0,5,5,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,4.859,stop_stud,0,6,6,1,1,block street,0.04,0.019,0.021,block,street,SF,images/block-street-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,3.739,stop_stud,0,7,7,21,1,taste touch,0.016,0.012,0.004,taste,touch,SF,images/taste-touch-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,3.355,stop_stud,0,8,8,19,1,sheet cover,0.021,0.053,0.032,sheet,cover,SF,images/sheet-cover-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.007518797,-0.302005013,1,0,0,7.167,stop_stud,0,9,9,6,1,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,5efbd7e8b3084f17e4bfe2b9,2020-12-28_12h04.37.530,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea3a459bca6f9de7b0a59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
