key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,8.8136,-0.002669457,-0.316680471,1,0,0,7.898495,cont1,0.002954871,-0.309920084,1,0,0,3.8048,stop_stud,0,0,0,12,1,object symbol,0.014,0.021,0.007,object,symbol,SF,images/object-symbol-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002954871,-0.309920084,1,0,0,1.459205,stop_stud,0,1,1,11,1,novel story,0.034,0.034,0,novel,story,flu,images/novel-story-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310580453,1,0,0,1.346745,stop_stud,0,2,2,8,1,lunch supper,0.019,0.028,0.009,lunch,supper,flu,images/lunch-supper-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310580453,1,0,0,2.141995,stop_stud,0,3,3,15,1,people world,0.014,0.03,0.016,people,world,SF,images/people-world-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310580453,1,0,0,1.573995,stop_stud,0,4,4,17,1,range rifle,0.015,0.028,0.013,range,rifle,flu,images/range-rifle-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310871463,1,0,0,1.230975,stop_stud,0,5,5,4,1,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310871463,1,0,0,0.87831,stop_stud,0,6,6,13,1,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310871463,1,0,0,1.51581,stop_stud,0,7,7,2,1,child mother,0.03,0.01,0.02,child,mother,SF,images/child-mother-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.310871463,1,0,0,1.53528,stop_stud,0,8,8,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000526057,-0.31027825,1,0,0,1.112435,stop_stud,0,9,9,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000817067,-0.31027825,1,0,0,1.33296,stop_stud,0,10,10,0,1,angle corner,0.02,0.029,0.009,angle,corner,SF,images/angle-corner-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.001522206,-0.31098339,1,0,0,1.239895,stop_stud,0,11,11,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00193074,-0.311391923,1,0,0,0.976165,stop_stud,0,12,12,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00193074,-0.311391923,1,0,0,1.029335,stop_stud,0,13,13,3,1,college student ,0.035,0.046,0.011,college,student,flu,images/college - student-arial1.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.00193074,-0.311391923,1,0,0,1.46939,stop_stud,0,14,14,7,1,group meeting,0.027,0.041,0.014,group,meeting,SF,images/group-meeting-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002697439,-0.314330005,1,0,0,1.41642,stop_stud,0,15,15,22,1,throat voice,0.039,0.02,0.019,throat ,voice ,SF,images/throat-voice-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002697439,-0.315712303,1,0,0,1.349775,stop_stud,0,16,16,21,1,taste touch,0.016,0.012,0.004,taste,touch,SF,images/taste-touch-sf.png,5ead74964a9aaa40560b5905,2020-12-28_14h25.06.557,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea30f80a5e7fa2963652a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
