key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,date,expName,psychopyVersion,OS,frameRate,study_id,session,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,11.246785,-0.000671562,-0.298128582,1,0,0,5.024715,cont1,-0.008181859,-0.303473093,1,0,0,2.73689,stop_stud,0,0,0,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.008181859,-0.303473093,1,0,0,1.69362,stop_stud,0,1,1,20,1,stick branch,0.067,0.047,0.02,stick,branch,SF,images/stick-branch-sf.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300674919,1,0,0,1.298965,stop_stud,0,2,2,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300674919,1,0,0,1.23343,stop_stud,0,3,3,19,1,sheet cover,0.021,0.053,0.032,sheet,cover,SF,images/sheet-cover-sf.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300674919,1,0,0,0.96457,stop_stud,0,4,4,2,1,child mother,0.03,0.01,0.02,child,mother,SF,images/child-mother-sf.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300674919,1,0,0,0.88137,stop_stud,0,5,5,13,1,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300674919,1,0,0,0.79928,stop_stud,0,6,6,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300008954,1,0,0,0.93365,stop_stud,0,7,7,17,1,range rifle,0.015,0.028,0.013,range,rifle,flu,images/range-rifle-arial1.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300008954,1,0,0,0.899665,stop_stud,0,8,8,6,1,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.007510297,-0.300008954,1,0,0,0.96477,stop_stud,0,9,9,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,5fae366541b4ac2840588d43,2020-12-28_13h02.27.481,weird_font_low_2,2020.2.10,MacIntel,60,5fea2cd1e144229a3f973e6d,5fea39c6bf7c82a1f5072e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
