key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,AGE,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,9.249165,0.0304,-0.2904,1,0,0,6.017035,cont1,-0.1872,-0.1768,1,0,0,1.181835,stop_stud,0,0,0,2,1,child mother,0.03,0.01,0.02,child,mother,SF,images/child-mother-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3224,1,0,0,3.22334,stop_stud,0,1,1,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0208,-0.3304,1,0,0,1.76402,stop_stud,0,2,2,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0128,-0.3336,1,0,0,1.89354,stop_stud,0,3,3,14,1,paint picture,0.036,0.031,0.005,paint,picture,flu,images/paint-picture-arial1.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0112,-0.348,1,0,0,2.04809,stop_stud,0,4,4,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.008,-0.3192,1,0,0,2.09309,stop_stud,0,5,5,19,1,sheet cover,0.021,0.053,0.032,sheet,cover,SF,images/sheet-cover-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.016,-0.3144,1,0,0,1.94785,stop_stud,0,6,6,15,1,people world,0.014,0.03,0.016,people,world,SF,images/people-world-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3256,1,0,0,2.04542,stop_stud,0,7,7,6,1,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0176,-0.2872,1,0,0,2.361715,stop_stud,0,8,8,20,1,stick branch,0.067,0.047,0.02,stick,branch,SF,images/stick-branch-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3128,1,0,0,1.544445,stop_stud,0,9,9,1,1,block street,0.04,0.019,0.021,block,street,SF,images/block-street-sf.png,A3QL867S9A4NY4,A3QL867S9A4NY4,35,yes,2020-12-26_18h00.38.947,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
