key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,AGE,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,5.562975,-0.007604563,-0.304816223,1,0,0,8.0338,cont1,-0.006337136,-0.308618504,1,0,0,2.089005,stop_stud,0,0,0,23,1,train plane,0.051,0.049,0.002,train,plane,flu,images/train-plane-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.005069708,-0.309885932,1,0,0,1.74715,stop_stud,0,1,1,16,1,quarter dollar,0.061,0.027,0.034,quarter,dollar,flu,images/quarter-dollar-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003802281,-0.309885932,1,0,0,1.483595,stop_stud,0,2,2,5,1,engine machine,0.033,0.027,0.006,engine,machine,flu,images/engine-machine-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003802281,-0.311153359,1,0,0,1.71455,stop_stud,0,3,3,20,1,stick branch,0.067,0.047,0.02,stick,branch,SF,images/stick-branch-sf.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.003802281,-0.311153359,1,0,0,1.33085,stop_stud,0,4,4,2,1,child mother,0.03,0.01,0.02,child,mother,SF,images/child-mother-sf.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.002534854,-0.311153359,1,0,0,1.56569,stop_stud,0,5,5,11,1,novel story,0.034,0.034,0,novel,story,flu,images/novel-story-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.311153359,1,0,0,1.432165,stop_stud,0,6,6,18,1,report weather,0.015,0.024,0.009,report,weather,flu,images/report-weather-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.313688213,1,0,0,1.531125,stop_stud,0,7,7,4,1,curve shape,0.018,0.011,0.007,curve,shape,flu,images/curve-shape-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.313688213,1,0,0,1.33191,stop_stud,0,8,8,6,1,factory product,0.02,0.028,0.008,factory,product,SF,images/factory-product-sf.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.313688213,1,0,0,1.715305,stop_stud,0,9,9,21,1,taste touch,0.016,0.012,0.004,taste,touch,SF,images/taste-touch-sf.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,-0.313688213,1,0,0,1.24997,stop_stud,0,10,10,8,1,lunch supper,0.019,0.028,0.009,lunch,supper,flu,images/lunch-supper-arial1.png,Julie,A1POAW2RQBTBXB,28,yes,2020-12-26_18h31.07.974,weird_font_low_2,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
